"accelX.g.","accelY.g.","accelZ.g.","accelUserX.g.","accelUserY.g.","accelUserZ.g.","gyroX.rad.s.","gyroY.rad.s.","gyroZ.rad.s.","Roll.rads.","Pitch.rads.","Yaw.rads.","m11","m12","m13","m21","m22","m23","m31","m32","m33","qX","qY","qZ","qW","ActivityType","ActivityConfidence","Pressure.kilopascals.","RelativeAltitude.meters.","magX.µT.","magY.µT.","magZ.µT.","calMagX.µT.","calMagY.µT.","calMagZ.µT."
0.4829,-0.0668,0.7626,-0.0606,-0.0254,-0.0956,0.4258,-2.1295,-0.3772,2.5961,0.0512,2.9591,0.8358,-0.1813,-0.5182,-0.1813,-0.9821,0.0512,-0.5182,0.0512,-0.8537,0.9581,-0.0946,-0.2704,0,"Bicleta","Med",100.7031,-1.1362,100.1448,101.5552,-367.2986,40.6302,-6.3519,17.7572
0.5174,-0.0512,0.7592,-0.0424,-0.0168,-0.0791,0.4366,-2.1466,-0.419,2.5745,0.0452,2.9602,0.8253,-0.176,-0.5366,-0.1802,-0.9826,0.0451,-0.5352,0.0594,-0.8426,0.9553,-0.0932,-0.2805,-0.0037,"Bicleta","Med",100.7031,-1.1362,100.1448,101.5552,-367.2986,41.6315,-6.0324,16.3673
0.5405,-0.0334,0.7437,-0.0295,-0.0075,-0.0767,0.4569,-2.1616,-0.4948,2.5528,0.0387,2.9614,0.8143,-0.1702,-0.555,-0.1791,-0.9831,0.0387,-0.5522,0.0679,-0.831,0.9524,-0.0917,-0.2906,-0.0077,"Bicleta","Med",100.7031,-1.1362,100.1448,101.5552,-367.2986,41.6315,-6.0324,16.3673
0.5564,-0.0192,0.758,-0.0276,0.0029,-0.0745,0.4736,-2.1303,-0.5771,2.5311,0.0316,2.9633,0.8032,-0.1631,-0.573,-0.1772,-0.9837,0.0316,-0.5688,0.0762,-0.8189,0.9494,-0.0896,-0.3007,-0.0118,"Bicleta","Med",100.7031,-1.1362,101.8436,102.4547,-370.5206,42.3013,-5.3545,14.9469
0.5731,-0.014,0.7778,-0.0289,0.0076,-0.0413,0.4568,-2.1015,-0.6486,2.5098,0.024,2.9654,0.792,-0.1554,-0.5905,-0.1753,-0.9842,0.024,-0.5849,0.0845,-0.8067,0.9464,-0.0873,-0.3105,-0.016,"Bicleta","Med",100.7031,-1.1362,101.8436,102.4547,-370.5206,42.3013,-5.3545,14.9469
0.5918,-0.0155,0.7614,-0.0294,0.0018,-0.0156,0.4185,-2.1396,-0.7065,2.4884,0.0162,2.9683,0.7806,-0.1466,-0.6076,-0.1724,-0.9849,0.0162,-0.6008,0.0921,-0.7941,0.9433,-0.0845,-0.3203,-0.0201,"Bicleta","Med",100.7031,-1.1362,101.8436,102.4547,-370.5206,43.0103,-4.6365,13.3759
0.602,-0.0216,0.7295,-0.0282,-0.008,-0.0323,0.3955,-2.1221,-0.7295,2.4668,0.0083,2.9713,0.7687,-0.1374,-0.6247,-0.1695,-0.9855,0.0083,-0.6168,0.0995,-0.7808,0.9401,-0.0816,-0.3302,-0.0243,"Bicleta","Med",100.7031,-1.1362,101.8436,102.4547,-370.5206,43.0103,-4.6365,13.3759
0.6169,-0.0221,0.7586,-0.0371,-0.0237,-0.0348,0.3936,-1.9804,-0.7416,2.4461,4e-04,2.9746,0.757,-0.1279,-0.6408,-0.1663,-0.9861,4e-04,-0.6319,0.1063,-0.7677,0.9369,-0.0785,-0.3396,-0.0283,"Bicleta","Med",100.7031,-1.1362,103.3479,103.7976,-373.3091,43.8157,-4.116,11.778
0.6495,-0.0065,0.7662,-0.0288,-0.0262,0.012,0.4295,-1.8768,-0.7597,2.4267,-0.0079,2.9774,0.7459,-0.1184,-0.6555,-0.1635,-0.9865,-0.0079,-0.6457,0.113,-0.7551,0.9337,-0.0755,-0.3484,-0.0324,"Bicleta","Med",100.7031,-1.1362,103.3479,103.7976,-373.3091,43.8157,-4.116,11.778
0.6717,0.0108,0.7546,-0.0123,-0.0175,0.0177,0.4794,-1.8295,-0.7863,2.4081,-0.0166,2.9801,0.735,-0.1085,-0.6694,-0.1608,-0.9868,-0.0166,-0.6587,0.1199,-0.7428,0.9307,-0.0723,-0.3568,-0.0367,"Bicleta","Med",100.7031,-1.1362,103.3479,103.7976,-373.3091,44.3404,-3.4086,10.4641
0.6935,0.0183,0.7766,-0.0047,-0.0118,0.0279,0.5225,-1.7737,-0.8112,2.39,-0.0259,2.9823,0.7242,-0.0984,-0.6826,-0.1586,-0.987,-0.0259,-0.6711,0.127,-0.7304,0.9276,-0.0693,-0.3649,-0.0412,"Bicleta","Med",100.7031,-1.1362,103.3479,103.7976,-373.3091,44.3404,-3.4086,10.4641
0.718,0.0255,0.7969,0.006,-0.0162,0.0666,0.5613,-1.6416,-0.8307,2.3728,-0.0358,2.9845,0.7138,-0.0879,-0.6948,-0.1564,-0.9871,-0.0358,-0.6827,0.1342,-0.7183,0.9245,-0.0661,-0.3725,-0.046,"Bicleta","Med",100.7031,-1.1362,104.3639,105.0337,-376.1925,44.874,-2.8098,9.1479
0.7365,0.0362,0.7828,0.0185,-0.017,0.0891,0.604,-1.5168,-0.8546,2.357,-0.046,2.9862,0.7042,-0.0774,-0.7058,-0.1546,-0.9869,-0.046,-0.693,0.1415,-0.7069,0.9217,-0.0629,-0.3794,-0.0509,"Bicleta","Med",100.7031,-1.1362,104.3639,105.0337,-376.1925,44.874,-2.8098,9.1479
0.7493,0.0398,0.7731,0.0251,-0.0186,0.0807,0.6431,-1.3976,-0.8692,2.3424,-0.0568,2.9878,0.6953,-0.0667,-0.7156,-0.153,-0.9866,-0.0567,-0.7023,0.1489,-0.6962,0.919,-0.0598,-0.3857,-0.0559,"Bicleta","Med",100.7031,-1.1362,104.3639,105.0337,-376.1925,45.2168,-1.8558,7.7514
0.7579,0.0339,0.7807,0.0273,-0.0285,0.0889,0.668,-1.2812,-0.8596,2.329,-0.0678,2.9887,0.6871,-0.0561,-0.7244,-0.1519,-0.9861,-0.0678,-0.7105,0.1566,-0.686,0.9164,-0.0567,-0.3915,-0.0612,"Bicleta","Med",100.7031,-1.1362,104.3639,105.0337,-376.1925,45.2168,-1.8558,7.7514
0.773,0.0208,0.7601,0.0295,-0.0487,0.1044,0.6473,-1.2234,-0.8368,2.3165,-0.0787,2.9897,0.6794,-0.0456,-0.7324,-0.1508,-0.9854,-0.0786,-0.7181,0.1639,-0.6764,0.9139,-0.0537,-0.3968,-0.0663,"Bicleta","Med",100.7031,-1.1362,105.1675,106.9843,-378.5736,45.477,-0.9732,6.9302
0.7924,0.0177,0.6937,0.0384,-0.0714,0.075,0.6473,-1.2234,-0.8368,2.3042,-0.0894,2.9903,0.6718,-0.0353,-0.7399,-0.1502,-0.9846,-0.0893,-0.7254,0.1711,-0.6668,0.9115,-0.0509,-0.4019,-0.0714,"Bicleta","Med",100.7031,-1.1362,105.1675,106.9843,-378.5736,45.477,-0.9732,6.9302
0.8201,0.0535,0.6557,0.0527,-0.0766,0.02,0.6559,-1.221,-0.922,2.2921,-0.1005,2.991,0.6642,-0.0246,-0.7471,-0.1493,-0.9837,-0.1003,-0.7325,0.1781,-0.657,0.909,-0.0478,-0.407,-0.0766,"Bicleta","Med",100.7031,-1.1362,105.1675,106.9843,-378.5736,45.7437,-0.4385,5.9565
0.8494,0.1113,0.6579,0.0752,-0.0422,0.0067,0.7179,-1.2425,-1.0659,2.2798,-0.1126,2.9921,0.6565,-0.0126,-0.7542,-0.148,-0.9826,-0.1124,-0.7397,0.1854,-0.6469,0.9064,-0.0443,-0.412,-0.0821,"Bicleta","Med",100.7031,-1.1362,105.1675,106.9843,-378.5736,45.7437,-0.4385,5.9565
0.855,0.1614,0.6676,0.0936,0.0019,0.0247,0.7691,-1.1586,-1.1955,2.2678,-0.1264,2.9935,0.6492,8e-04,-0.7606,-0.1464,-0.9812,-0.126,-0.7464,0.1931,-0.6368,0.9038,-0.0403,-0.4169,-0.0883,"Bicleta","Med",100.7031,-1.1362,105.5269,108.4913,-380.5663,45.772,0.6672,4.9153
0.8566,0.1967,0.6497,0.088,0.0328,0.039,0.7598,-1.1517,-1.2865,2.2565,-0.141,2.9953,0.6423,0.0153,-0.7663,-0.1444,-0.9795,-0.1405,-0.7527,0.2009,-0.6269,0.9012,-0.0358,-0.4214,-0.0947,"Bicleta","Med",100.7031,-1.1362,105.5269,108.4913,-380.5663,45.772,0.6672,4.9153
0.8718,0.2309,0.6124,0.0882,0.0498,0.022,0.751,-1.1784,-1.3653,2.2451,-0.1563,2.9975,0.6353,0.0307,-0.7716,-0.1418,-0.9776,-0.1557,-0.7591,0.2083,-0.6167,0.8986,-0.0309,-0.4259,-0.1013,"Bicleta","Med",100.7031,-1.1362,105.5269,108.4913,-380.5663,45.9525,1.8944,4.1804
0.9005,0.2873,0.5722,0.1023,0.0743,-0.0041,0.7206,-1.2612,-1.4514,2.2332,-0.1721,3.0005,0.6279,0.0473,-0.7768,-0.1385,-0.9754,-0.1713,-0.7659,0.2152,-0.6059,0.8957,-0.0255,-0.4306,-0.1079,"Bicleta","Med",100.7031,-1.1362,105.5984,111.0341,-382.1416,45.7926,3.2566,3.1357
0.9163,0.3434,0.5316,0.1261,0.1186,-0.0361,0.6135,-1.3706,-1.4568,2.2206,-0.188,3.0039,0.6197,0.0644,-0.7822,-0.1348,-0.9731,-0.1869,-0.7732,0.2213,-0.5944,0.8926,-0.0197,-0.4356,-0.1143,"Bicleta","Med",100.7031,-1.1362,105.5984,111.0341,-382.1416,45.7926,3.2566,3.1357
0.9117,0.3781,0.5126,0.1275,0.1542,-0.0573,0.5225,-1.4865,-1.3731,2.2069,-0.203,3.0079,0.6104,0.0815,-0.7879,-0.1306,-0.9707,-0.2016,-0.7813,0.2259,-0.5819,0.8892,-0.0138,-0.4412,-0.1202,"Bicleta","Med",100.7031,-1.1362,105.5984,111.0341,-382.1416,45.9146,4.6158,1.9136
0.9301,0.4212,0.4848,0.1194,0.1738,-0.0625,0.431,-1.6017,-1.2998,2.1921,-0.2167,3.0117,0.5999,0.098,-0.7941,-0.1265,-0.9684,-0.215,-0.79,0.2295,-0.5685,0.8855,-0.0081,-0.4472,-0.1255,"Bicleta","Med",100.7031,-1.1362,105.5984,111.0341,-382.1416,45.9146,4.6158,1.9136
0.957,0.4482,0.4748,0.1397,0.2075,-0.0778,0.431,-1.6017,-1.2998,2.1767,-0.2294,3.0156,0.5885,0.1139,-0.8004,-0.1223,-0.9661,-0.2274,-0.7992,0.2317,-0.5546,0.8816,-0.0024,-0.4536,-0.1302,"Bicleta","Med",100.7031,-1.1362,105.8489,113.0743,-384.3896,45.9631,5.4358,0.7307
0.9661,0.4252,0.5012,0.154,0.2069,-0.0603,0.197,-1.5795,-1.0902,2.1616,-0.2405,3.0199,0.5769,0.1287,-0.8066,-0.1179,-0.964,-0.2382,-0.8082,0.2325,-0.541,0.8778,0.0031,-0.4599,-0.1341,"Bicleta","Med",100.7031,-1.1362,105.8489,113.0743,-384.3896,45.9631,5.4358,0.7307
0.9724,0.3851,0.5304,0.1556,0.1661,-0.0175,0.1415,-1.5366,-0.9762,2.147,-0.2501,3.0239,0.5654,0.1422,-0.8125,-0.1138,-0.9622,-0.2475,-0.8169,0.2324,-0.5279,0.874,0.0081,-0.4661,-0.1373,"Bicleta","Med",100.7031,-1.1362,105.8489,113.0743,-384.3896,45.6376,6.4961,-0.6288
0.9724,0.3622,0.5493,0.1554,0.1186,0.0227,0.1707,-1.4987,-0.9066,2.1326,-0.259,3.0275,0.5539,0.1547,-0.8181,-0.11,-0.9604,-0.2561,-0.8253,0.2319,-0.5149,0.8702,0.0128,-0.4721,-0.1402,"Bicleta","Med",100.7031,-1.1362,105.8489,113.0743,-384.3896,45.6376,6.4961,-0.6288
0.9559,0.354,0.5605,0.1463,0.0959,0.0499,0.2471,-1.3247,-0.8326,2.1189,-0.2677,3.0299,0.543,0.1663,-0.8231,-0.1074,-0.9584,-0.2645,-0.8328,0.2321,-0.5025,0.8666,0.017,-0.4777,-0.1432,"Bicleta","Med",100.7031,-1.1362,105.2618,115.0687,-387.2151,45.5594,7.2119,-1.7076
0.9289,0.341,0.5744,0.1209,0.0769,0.0736,0.2572,-1.1299,-0.7524,2.107,-0.2759,3.0316,0.5335,0.1767,-0.8271,-0.1056,-0.9564,-0.2725,-0.8392,0.2327,-0.4916,0.8633,0.0206,-0.4825,-0.1463,"Bicleta","Med",100.7031,-1.1362,105.2618,115.0687,-387.2151,45.5594,7.2119,-1.7076
0.9058,0.3247,0.5789,0.0904,0.059,0.0938,0.2252,-0.9343,-0.6269,2.0969,-0.2832,3.0326,0.5255,0.1856,-0.8303,-0.1044,-0.9545,-0.2795,-0.8444,0.2335,-0.4822,0.8605,0.0236,-0.4865,-0.149,"Bicleta","Med",100.7031,-1.1362,105.2618,115.0687,-387.2151,45.3287,7.9471,-2.6658
0.9029,0.3044,0.5871,0.0695,0.0311,0.1073,0.2044,-0.7628,-0.5212,2.0886,-0.2894,3.0334,0.5189,0.193,-0.8328,-0.1035,-0.9528,-0.2853,-0.8486,0.2343,-0.4744,0.8582,0.0261,-0.4898,-0.1514,"Bicleta","Med",100.7031,-1.1362,105.2618,115.0687,-387.2151,45.3287,7.9471,-2.6658
0.9178,0.3071,0.5787,0.072,0.0131,0.1184,0.1702,-0.5701,-0.4651,2.0819,-0.2947,3.0337,0.5136,0.1992,-0.8346,-0.103,-0.9513,-0.2904,-0.8518,0.2352,-0.4681,0.8563,0.0281,-0.4923,-0.1534,"Bicleta","Med",100.7031,-1.1362,104.9016,116.1503,-388.8692,45.2292,8.272,-3.3634
0.933,0.3026,0.5668,0.0872,0.0126,0.111,0.1165,-0.3257,-0.4097,2.0776,-0.2993,3.0343,0.5102,0.2043,-0.8354,-0.1023,-0.95,-0.2949,-0.8539,0.2359,-0.4638,0.855,0.0298,-0.494,-0.1552,"Bicleta","Med",100.7031,-1.1362,104.9016,116.1503,-388.8692,45.2292,8.272,-3.3634
0.9504,0.2931,0.5444,0.1027,0.001,0.1003,0.066,-0.1806,-0.3542,2.0754,-0.3032,3.0351,0.5085,0.2085,-0.8355,-0.1015,-0.949,-0.2986,-0.8551,0.2366,-0.4614,0.8542,0.0313,-0.4948,-0.1566,"Bicleta","Med",100.7031,-1.1362,104.9016,116.1503,-388.8692,45.0654,8.8217,-3.6643
0.9552,0.2892,0.521,0.119,-0.0107,0.077,0.0807,-0.1611,-0.291,2.0739,-0.3064,3.0358,0.5073,0.2119,-0.8353,-0.1007,-0.9481,-0.3017,-0.8558,0.2372,-0.4597,0.8537,0.0326,-0.4952,-0.1578,"Bicleta","Med",100.7031,-1.1362,104.9016,116.1503,-388.8692,45.0654,8.8217,-3.6643
0.9381,0.2916,0.5062,0.1161,-0.0144,0.0569,0.1081,-0.1105,-0.2074,2.0724,-0.3092,3.0355,0.5064,0.2144,-0.8352,-0.1008,-0.9472,-0.3043,-0.8564,0.2383,-0.458,0.8532,0.0333,-0.4957,-0.159,"Bicleta","Med",100.7031,-1.1362,104.8015,116.6207,-389.4771,44.925,8.8003,-3.7374
0.928,0.2852,0.5198,0.098,-0.0154,0.0495,0.0919,0.0955,-0.14,2.0721,-0.3112,3.0351,0.5064,0.216,-0.8348,-0.1012,-0.9466,-0.3062,-0.8563,0.2395,-0.4575,0.853,0.0337,-0.4956,-0.16,"Bicleta","Med",100.7031,-1.1362,104.8015,116.6207,-389.4771,44.925,8.8003,-3.7374
0.9424,0.2823,0.5345,0.0968,-0.0242,0.0674,0.0515,0.3001,-0.1191,2.074,-0.3128,3.0346,0.5083,0.2165,-0.8335,-0.1016,-0.946,-0.3077,-0.8552,0.2411,-0.4588,0.8534,0.0337,-0.4947,-0.1608,"Bicleta","Med",100.7031,-1.1362,104.8015,116.6207,-389.4771,44.9341,9.1523,-3.7926
0.9491,0.2883,0.5373,0.1156,-0.0261,0.074,0.0471,0.4445,-0.1225,2.0777,-0.3141,3.0345,0.5116,0.2167,-0.8315,-0.1017,-0.9456,-0.309,-0.8532,0.2426,-0.4617,0.8542,0.0337,-0.493,-0.1614,"Bicleta","Med",100.7031,-1.1362,104.8015,116.6207,-389.4771,44.9341,9.1523,-3.7926
0.9239,0.3178,0.5357,0.1165,-0.0157,0.0721,0.0612,0.5558,-0.1111,2.0826,-0.3155,3.0341,0.516,0.2164,-0.8288,-0.1019,-0.9452,-0.3103,-0.8505,0.2446,-0.4656,0.8554,0.0335,-0.4908,-0.1622,"Bicleta","Med",100.7031,-1.1362,104.6312,117.2104,-389.2894,44.8588,9.2422,-3.532
0.8692,0.3418,0.53,0.0836,0.0162,0.0631,0.062,0.7135,-0.0771,2.0888,-0.3167,3.0336,0.5214,0.2156,-0.8256,-0.1024,-0.9447,-0.3114,-0.8471,0.2469,-0.4705,0.8568,0.033,-0.4881,-0.1629,"Bicleta","Med",100.7031,-1.1362,104.6312,117.2104,-389.2894,45.0929,9.3352,-2.9445
0.817,0.35,0.5268,0.0304,0.0329,0.0535,-0.0387,0.7685,-0.0353,2.0962,-0.3173,3.0334,0.5278,0.2142,-0.8219,-0.1026,-0.9445,-0.312,-0.8432,0.249,-0.4766,0.8586,0.0325,-0.4848,-0.1633,"Bicleta","Med",100.7031,-1.1362,104.6312,117.2104,-389.2894,45.0929,9.3352,-2.9445
0.7875,0.3492,0.5083,-0.0134,0.0392,0.0389,-0.1811,0.7227,0.0242,2.104,-0.3168,3.034,0.5341,0.2121,-0.8183,-0.1021,-0.9447,-0.3115,-0.8392,0.2499,-0.483,0.8605,0.032,-0.4816,-0.1631,"Bicleta","Med",100.7031,-1.1362,104.8868,117.2521,-388.1859,45.2441,9.2654,-2.4809
0.7914,0.3409,0.5022,-0.0299,0.0376,0.0155,-0.2844,0.634,0.094,2.1112,-0.3151,3.0355,0.5398,0.2098,-0.8153,-0.1007,-0.9454,-0.3099,-0.8358,0.2494,-0.4892,0.8623,0.0316,-0.4787,-0.1622,"Bicleta","Med",100.7031,-1.1362,104.8868,117.2521,-388.1859,45.2441,9.2654,-2.4809
0.8114,0.3274,0.5001,-0.0162,0.0294,0.0075,-0.3422,0.5323,0.1911,2.1176,-0.3123,3.037,0.5445,0.2067,-0.8129,-0.0993,-0.9464,-0.3072,-0.8329,0.248,-0.4948,0.864,0.0311,-0.4762,-0.1607,"Bicleta","Med",100.7031,-1.1362,104.8868,117.2521,-388.1859,45.103,9.1877,-1.928
0.8408,0.3251,0.4983,0.0079,0.0215,-9e-04,-0.3778,0.441,0.2738,2.1229,-0.3084,3.0386,0.5483,0.2032,-0.8112,-0.0979,-0.9478,-0.3036,-0.8305,0.2459,-0.4998,0.8654,0.0304,-0.4743,-0.1587,"Bicleta","Med",100.7031,-1.1362,104.8868,117.2521,-388.1859,45.103,9.1877,-1.928
0.8729,0.3313,0.5108,0.0408,0.0275,-0.0041,-0.4197,0.3708,0.3259,2.1275,-0.3038,3.0402,0.5513,0.1992,-0.8102,-0.0966,-0.9493,-0.2991,-0.8287,0.2431,-0.5042,0.8667,0.0296,-0.4727,-0.1564,"Bicleta","Med",100.7031,-1.1362,104.9942,117.3281,-387.41,45.2572,9.1046,-1.2737
0.893,0.3315,0.5471,0.071,0.0386,0.0108,-0.4805,0.3115,0.3577,2.1314,-0.2985,3.042,0.5538,0.195,-0.8095,-0.095,-0.9511,-0.2941,-0.8272,0.2398,-0.5082,0.8679,0.0288,-0.4715,-0.1538,"Bicleta","Med",100.7031,-1.1362,104.9942,117.3281,-387.41,45.2572,9.1046,-1.2737
0.9054,0.3293,0.6007,0.0874,0.0416,0.0511,-0.5606,0.2505,0.3629,2.1348,-0.2926,3.0442,0.5558,0.1906,-0.8092,-0.0931,-0.953,-0.2884,-0.8261,0.2357,-0.5119,0.869,0.028,-0.4705,-0.1508,"Bicleta","Med",100.7031,-1.1362,104.9942,117.3281,-387.41,45.1996,8.6851,-1.0165
0.915,0.3311,0.6424,0.1001,0.0478,0.0996,-0.6381,0.1743,0.3512,2.1378,-0.2863,3.0472,0.5572,0.1865,-0.8092,-0.0905,-0.955,-0.2824,-0.8255,0.2306,-0.5152,0.87,0.0276,-0.4697,-0.1474,"Bicleta","Med",100.7031,-1.1362,104.9942,117.3281,-387.41,45.1996,8.6851,-1.0165
0.9127,0.324,0.6703,0.1064,0.0533,0.135,-0.7512,0.0545,0.303,2.1401,-0.2798,3.0512,0.5578,0.183,-0.8095,-0.0868,-0.9572,-0.2762,-0.8254,0.2243,-0.5181,0.8708,0.0276,-0.4694,-0.1437,"Bicleta","Med",100.7031,-1.1362,105.0124,116.8125,-386.5523,45.4162,8.6187,-0.7597
0.887,0.3388,0.6453,0.0978,0.0554,0.1495,-0.8678,-0.125,0.2371,2.1411,-0.2732,3.0565,0.5573,0.1804,-0.8105,-0.0818,-0.9594,-0.2698,-0.8263,0.2167,-0.5199,0.8713,0.0283,-0.4696,-0.1396,"Bicleta","Med",100.7031,-1.1362,105.0124,116.8125,-386.5523,45.4162,8.6187,-0.7597
0.8295,0.3506,0.5922,0.0606,0.0823,0.1084,-0.9058,-0.1921,0.2195,2.141,-0.2665,3.0628,0.5556,0.1785,-0.812,-0.0759,-0.9617,-0.2634,-0.828,0.208,-0.5208,0.8715,0.0294,-0.4705,-0.1352,"Bicleta","Med",100.7031,-1.1362,105.0124,116.8125,-386.5523,45.4791,8.3784,-0.8583
0.6992,0.2971,0.5924,-0.1282,0.0619,0.0719,-0.759,-0.1809,0.1789,2.1406,-0.2511,3.0769,0.5519,0.1739,-0.8156,-0.0626,-0.9666,-0.2485,-0.8316,0.1882,-0.5226,0.8719,0.0319,-0.4723,-0.1252,"Bicleta","Med",100.7031,-1.1362,105.0124,116.8125,-386.5523,45.2586,7.9961,-0.6689
0.6734,0.3463,0.6027,-0.1431,0.1154,0.0865,-0.6765,-0.3197,0.0887,2.1386,-0.2467,3.0821,0.5491,0.1736,-0.8176,-0.0577,-0.968,-0.2442,-0.8338,0.1813,-0.5215,0.8716,0.0332,-0.4737,-0.1221,"Bicleta","Med",100.7031,-1.1362,105.0714,116.0141,-386.3529,45.4439,7.9263,-0.7755
0.6982,0.3919,0.6146,-0.1443,0.1171,0.0876,-0.6765,-0.3197,0.0887,2.137,-0.2449,3.0847,0.5472,0.1738,-0.8188,-0.0552,-0.9686,-0.2425,-0.8352,0.1778,-0.5204,0.8712,0.034,-0.4746,-0.1206,"Bicleta","Med",100.7031,-1.1362,105.0714,116.0141,-386.3529,45.4439,7.9263,-0.7755
1.0388,-0.0177,0.9057,0.2311,-0.211,0.387,-0.5044,0.7174,0.6141,2.1559,-0.2156,3.1145,0.5569,0.1633,-0.8144,-0.0265,-0.9765,-0.214,-0.8301,0.1407,-0.5395,0.8765,0.039,-0.4691,-0.1012,"Bicleta","Med",100.7031,-1.1362,105.0714,116.0141,-386.3529,45.46,7.7597,-0.0866
0.9909,-0.0111,0.7284,0.2146,-0.224,0.3213,-0.5044,0.3954,0.668,2.1615,-0.2077,3.1145,0.5614,0.1561,-0.8127,-0.0266,-0.9781,-0.2062,-0.8271,0.1374,-0.5449,0.8781,0.0369,-0.4669,-0.0978,"Bicleta","Med",100.7031,-1.1362,105.0714,116.0141,-386.3529,45.6062,7.3577,0.2907
0.9909,-0.0111,0.7284,0.1648,-0.2092,0.1175,-0.4582,0.3954,0.668,2.1631,-0.2036,3.1144,0.5626,0.1526,-0.8125,-0.0266,-0.979,-0.2022,-0.8263,0.1354,-0.5467,0.8787,0.0358,-0.4663,-0.0961,"Bicleta","Med",100.7031,-1.1362,105.0233,115.8503,-385.9613,45.6062,7.3577,0.2907
0.9602,0.0043,0.5368,0.1647,-0.2051,0.1162,-0.5647,0.1431,0.6582,2.1641,-0.1994,3.1146,0.5633,0.1491,-0.8127,-0.0264,-0.9798,-0.1981,-0.8258,0.1331,-0.548,0.8791,0.0349,-0.466,-0.0942,"Bicleta","Med",100.7031,-1.1362,105.0233,115.8503,-385.9613,45.6062,7.3577,0.2907
0.9602,0.0043,0.5368,0.145,-0.183,-0.052,-0.5647,0.1431,0.6582,2.1647,-0.1951,3.1152,0.5636,0.1459,-0.813,-0.0259,-0.9807,-0.1939,-0.8256,0.1303,-0.549,0.8794,0.0341,-0.4658,-0.0922,"Bicleta","Med",100.7031,-1.1362,105.0233,115.8503,-385.9613,45.6062,7.3577,0.2907
0.9562,0.0317,0.4335,0.1445,-0.1785,-0.0528,-0.5647,0.1431,0.6582,2.1651,-0.1905,3.1166,0.5637,0.1429,-0.8136,-0.0246,-0.9816,-0.1894,-0.8256,0.1267,-0.5498,0.8796,0.0336,-0.4659,-0.0899,"Bicleta","Med",100.7031,-1.1362,105.0233,115.8503,-385.9613,45.4373,6.9602,0.6082
0.9562,0.0317,0.4335,0.1413,-0.1438,-0.1354,-0.7931,-0.0054,0.5945,2.1652,-0.1857,3.1184,0.5634,0.14,-0.8142,-0.0228,-0.9825,-0.1847,-0.8259,0.1226,-0.5504,0.8798,0.0333,-0.466,-0.0873,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.4373,6.9602,0.6082
0.9526,0.0566,0.3878,0.1405,-0.1388,-0.1359,-1.0717,-0.1322,0.5476,2.1651,-0.1806,3.1209,0.5629,0.1372,-0.815,-0.0203,-0.9835,-0.1797,-0.8263,0.1177,-0.5509,0.88,0.0332,-0.4663,-0.0845,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.4373,6.9602,0.6082
0.9526,0.0566,0.3878,0.1354,-0.1133,-0.1679,-1.0717,-0.1322,0.5476,2.1649,-0.1753,3.124,0.5622,0.1346,-0.816,-0.0173,-0.9845,-0.1744,-0.8268,0.1122,-0.5512,0.88,0.0333,-0.4667,-0.0814,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.4373,6.9602,0.6082
0.9478,0.0689,0.3898,0.1343,-0.1077,-0.1681,-1.3044,-0.2335,0.5258,2.1645,-0.1696,3.1277,0.5613,0.1321,-0.817,-0.0137,-0.9856,-0.1688,-0.8275,0.1059,-0.5514,0.8801,0.0336,-0.4671,-0.078,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.6687,6.1055,0.6432
0.9478,0.0689,0.3898,0.1343,-0.1077,-0.1681,-1.3044,-0.2335,0.5258,2.1645,-0.1696,3.1277,0.5613,0.1321,-0.817,-0.0137,-0.9856,-0.1688,-0.8275,0.1059,-0.5514,0.8801,0.0336,-0.4671,-0.078,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.6687,6.1055,0.6432
0.9478,0.0689,0.3898,0.1266,-0.0904,-0.1517,-1.3044,-0.2335,0.5258,2.1638,-0.1637,3.1317,0.5602,0.1296,-0.8182,-0.0098,-0.9866,-0.1629,-0.8283,0.0993,-0.5514,0.8801,0.034,-0.4677,-0.0745,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.6687,6.1055,0.6432
0.9293,0.0849,0.439,0.1253,-0.0844,-0.1516,-1.4176,-0.285,0.5502,2.1631,-0.1576,3.1359,0.559,0.127,-0.8194,-0.0056,-0.9876,-0.1569,-0.8292,0.0923,-0.5513,0.88,0.0345,-0.4683,-0.0708,"Bicleta","Med",100.7031,-1.1362,105.2571,114.9546,-385.1783,45.6687,6.1055,0.6432
0.8845,0.1151,0.5327,0.0966,-0.0517,-0.0884,-1.388,-0.2077,0.6492,2.1617,-0.1448,-3.1389,0.5568,0.1213,-0.8217,0.0027,-0.9895,-0.1443,-0.8306,0.0782,-0.5513,0.88,0.0352,-0.4694,-0.0632,"Bicleta","Med",100.7031,-1.1362,105.5078,113.9496,-385.1204,45.7968,5.9471,0.5659
